vocab,pos_prob,neg_prob
chiefwuk,1.299072462261945e-05,8.948345674593409e-06
allly,2.59814492452389e-05,4.4741728372967045e-06
michaelblackson,1.299072462261945e-05,1.3422518511890114e-05
indylovee,1.299072462261945e-05,8.948345674593409e-06
newyork,2.59814492452389e-05,4.4741728372967045e-06
dere,1.299072462261945e-05,1.3422518511890114e-05
ugottaeattheass,1.299072462261945e-05,8.948345674593409e-06
started,9.093507235833614e-05,0.0002013377776783517
vynd,2.59814492452389e-05,4.4741728372967045e-06
monster,3.897217386785835e-05,1.7896691349186818e-05
grrr,1.299072462261945e-05,8.948345674593409e-06
distinctive,1.299072462261945e-05,8.948345674593409e-06
fsga,1.299072462261945e-05,8.948345674593409e-06
cbsthismorning,5.19628984904778e-05,8.948345674593409e-06
swahili,1.299072462261945e-05,8.948345674593409e-06
announce,2.59814492452389e-05,1.3422518511890114e-05
country,0.00016887942009405284,0.00015212187646808796
texgalleslie,1.299072462261945e-05,8.948345674593409e-06
meetushere,1.299072462261945e-05,8.948345674593409e-06
chased,1.299072462261945e-05,1.3422518511890114e-05
realnoth,1.299072462261945e-05,1.3422518511890114e-05
ibanexx,1.299072462261945e-05,1.7896691349186818e-05
mik,2.59814492452389e-05,4.4741728372967045e-06
rilantis,1.299072462261945e-05,8.948345674593409e-06
yaboysloth,1.299072462261945e-05,8.948345674593409e-06
kittie,1.299072462261945e-05,8.948345674593409e-06
ultimately,1.299072462261945e-05,8.948345674593409e-06
arizzleindacut,1.299072462261945e-05,1.3422518511890114e-05
petunia,1.299072462261945e-05,8.948345674593409e-06
priscocbs,2.59814492452389e-05,4.4741728372967045e-06
brendonvbb,1.299072462261945e-05,8.948345674593409e-06
nunn,2.59814492452389e-05,8.948345674593409e-06
gaggler,1.299072462261945e-05,8.948345674593409e-06
skinnybee,1.299072462261945e-05,1.7896691349186818e-05
mrcouture,2.59814492452389e-05,4.4741728372967045e-06
mocha,3.897217386785835e-05,8.948345674593409e-06
leviticus,1.299072462261945e-05,8.948345674593409e-06
enjx,1.299072462261945e-05,8.948345674593409e-06
clam,0.0003897217386785835,4.026755553567034e-05
immature,1.299072462261945e-05,2.684503702378023e-05
sake,3.897217386785835e-05,4.4741728372967045e-06
novacancies,1.299072462261945e-05,8.948345674593409e-06
farid,1.299072462261945e-05,8.948345674593409e-06
failed,7.79443477357167e-05,2.684503702378023e-05
brianfromwork,1.299072462261945e-05,8.948345674593409e-06
kiaranicole,2.59814492452389e-05,4.4741728372967045e-06
hilton,1.299072462261945e-05,8.948345674593409e-06
embassy,2.59814492452389e-05,4.4741728372967045e-06
cjuavl,2.59814492452389e-05,4.4741728372967045e-06
gg,1.299072462261945e-05,8.948345674593409e-06
lly,1.299072462261945e-05,8.948345674593409e-06
bun,3.897217386785835e-05,1.7896691349186818e-05
alliemathews,1.299072462261945e-05,1.3422518511890114e-05
gregooglymoogly,2.59814492452389e-05,4.4741728372967045e-06
rdeyechillin,1.299072462261945e-05,8.948345674593409e-06
nygmcv,1.299072462261945e-05,8.948345674593409e-06
intension,1.299072462261945e-05,8.948345674593409e-06
chicodelainky,2.59814492452389e-05,4.4741728372967045e-06
publish,2.59814492452389e-05,4.4741728372967045e-06
lrtc,2.59814492452389e-05,4.4741728372967045e-06
nosey,1.299072462261945e-05,2.684503702378023e-05
widd,1.299072462261945e-05,1.7896691349186818e-05
flameeee,1.299072462261945e-05,8.948345674593409e-06
nua,1.299072462261945e-05,8.948345674593409e-06
ironic,2.59814492452389e-05,4.4741728372967045e-06
bsd,1.299072462261945e-05,8.948345674593409e-06
wifey,1.299072462261945e-05,0.00011632849376971433
revdennismiller,1.299072462261945e-05,8.948345674593409e-06
uucdtdxt,1.299072462261945e-05,8.948345674593409e-06
joel,3.897217386785835e-05,1.7896691349186818e-05
serio,1.299072462261945e-05,8.948345674593409e-06
myniggakushy,1.299072462261945e-05,1.3422518511890114e-05
asssofathairsoreal,1.299072462261945e-05,8.948345674593409e-06
mariapetrova,2.59814492452389e-05,8.948345674593409e-06
ewgonk,2.59814492452389e-05,4.4741728372967045e-06
cannibalism,2.59814492452389e-05,4.4741728372967045e-06
doltyourselfs,1.299072462261945e-05,8.948345674593409e-06
auditorium,1.299072462261945e-05,8.948345674593409e-06
legiqn,1.299072462261945e-05,8.948345674593409e-06
brazil,6.495362311309725e-05,2.684503702378023e-05
bradthor,2.59814492452389e-05,4.4741728372967045e-06
zednanreh,1.299072462261945e-05,8.948345674593409e-06
idgaf,2.59814492452389e-05,0.00014317353079349455
jusy,2.59814492452389e-05,4.4741728372967045e-06
wpg,1.299072462261945e-05,8.948345674593409e-06
stephenwildboy,2.59814492452389e-05,4.4741728372967045e-06
chanelpuke,1.299072462261945e-05,1.3422518511890114e-05
iceyy,1.299072462261945e-05,8.948345674593409e-06
fortune,1.299072462261945e-05,1.3422518511890114e-05
jayfucknharris,1.299072462261945e-05,8.948345674593409e-06
qlomazph,1.299072462261945e-05,8.948345674593409e-06
confirmation,2.59814492452389e-05,8.948345674593409e-06
apollo,2.59814492452389e-05,1.3422518511890114e-05
bridgewater,1.299072462261945e-05,8.948345674593409e-06
party,0.00016887942009405284,0.0003758305183329232
pknlcylu,2.59814492452389e-05,4.4741728372967045e-06
without,0.000259814492452389,0.0002773987159123957
ynevereleven,1.299072462261945e-05,8.948345674593409e-06
ispfemme,1.299072462261945e-05,8.948345674593409e-06
thebikeman,2.59814492452389e-05,4.4741728372967045e-06
cuckoldcock,1.299072462261945e-05,8.948345674593409e-06
idpetition,1.299072462261945e-05,8.948345674593409e-06
nyjusdntgaf,1.299072462261945e-05,2.2370864186483524e-05
crownthatbitch,1.299072462261945e-05,8.948345674593409e-06
thou,3.897217386785835e-05,4.474172837296705e-05
guinan,1.299072462261945e-05,2.2370864186483524e-05
faction,1.299072462261945e-05,8.948345674593409e-06
erykahrogers,1.299072462261945e-05,8.948345674593409e-06
quickly,3.897217386785835e-05,1.3422518511890114e-05
sunni,2.59814492452389e-05,4.4741728372967045e-06
savageniggg,1.299072462261945e-05,8.948345674593409e-06
knocked,2.59814492452389e-05,6.263841972215386e-05
kenfolk,1.299072462261945e-05,8.948345674593409e-06
commonblackgiri,2.59814492452389e-05,1.3422518511890114e-05
yooslim,1.299072462261945e-05,8.948345674593409e-06
frm,2.59814492452389e-05,3.5793382698373636e-05
nevadamuseum,2.59814492452389e-05,4.4741728372967045e-06
knicks,5.19628984904778e-05,1.3422518511890114e-05
designed,2.59814492452389e-05,1.3422518511890114e-05
qiwk,2.59814492452389e-05,4.4741728372967045e-06
warning,6.495362311309725e-05,2.2370864186483524e-05
killery,1.299072462261945e-05,8.948345674593409e-06
nelsoncanache,2.59814492452389e-05,4.4741728372967045e-06
mukk,1.299072462261945e-05,8.948345674593409e-06
pu,2.59814492452389e-05,2.684503702378023e-05
wont,0.0002078515939619112,0.000621910024384242
coleman,2.59814492452389e-05,4.4741728372967045e-06
dropkickkk,1.299072462261945e-05,8.948345674593409e-06
focused,1.299072462261945e-05,8.948345674593409e-06
karass,2.59814492452389e-05,4.4741728372967045e-06
bradmich,1.299072462261945e-05,8.948345674593409e-06
sterne,2.59814492452389e-05,4.4741728372967045e-06
rule,5.19628984904778e-05,7.606093823404398e-05
tevgonzalez,1.299072462261945e-05,1.3422518511890114e-05
joebudden,1.299072462261945e-05,0.00012975101228160444
outterspaceswag,1.299072462261945e-05,8.948345674593409e-06
aftermath,1.299072462261945e-05,8.948345674593409e-06
skyereyes,2.59814492452389e-05,3.5793382698373636e-05
overdoselove,1.299072462261945e-05,8.948345674593409e-06
iampickuplines,1.299072462261945e-05,8.948345674593409e-06
simplyaj,1.299072462261945e-05,8.948345674593409e-06
religion,5.19628984904778e-05,8.948345674593409e-06
dfgl,1.299072462261945e-05,8.948345674593409e-06
brodybolerjack,1.299072462261945e-05,8.948345674593409e-06
nimbus,1.299072462261945e-05,8.948345674593409e-06
darker,2.59814492452389e-05,4.4741728372967045e-06
thatboyking,1.299072462261945e-05,8.948345674593409e-06
amireldouh,1.299072462261945e-05,8.948345674593409e-06
karenrfm,2.59814492452389e-05,4.4741728372967045e-06
clueless,1.299072462261945e-05,1.3422518511890114e-05
pee,0.0001039257969809556,3.131920986107693e-05
lezarub,1.299072462261945e-05,8.948345674593409e-06
everycunt,1.299072462261945e-05,8.948345674593409e-06
timin,2.59814492452389e-05,4.4741728372967045e-06
chasin,1.299072462261945e-05,1.7896691349186818e-05
accordingly,2.59814492452389e-05,4.4741728372967045e-06
saiddd,1.299072462261945e-05,8.948345674593409e-06
elitist,1.299072462261945e-05,8.948345674593409e-06
scottvohar,1.299072462261945e-05,8.948345674593409e-06
hellmel,1.299072462261945e-05,8.948345674593409e-06
coolie,3.897217386785835e-05,2.684503702378023e-05
maccabeez,1.299072462261945e-05,1.7896691349186818e-05
xjzb,2.59814492452389e-05,4.4741728372967045e-06
ronniecaine,2.59814492452389e-05,8.948345674593409e-06
furbush,2.59814492452389e-05,4.4741728372967045e-06
drag,1.299072462261945e-05,2.2370864186483524e-05
daughter,6.495362311309725e-05,0.00010290597525782421
nofly,1.299072462261945e-05,8.948345674593409e-06
kingtaylorxx,1.299072462261945e-05,8.948345674593409e-06
suuuck,2.59814492452389e-05,4.4741728372967045e-06
peterose,2.59814492452389e-05,4.4741728372967045e-06
tarzan,1.299072462261945e-05,8.948345674593409e-06
letsmakeitawkward,1.299072462261945e-05,8.948345674593409e-06
thankgod,1.299072462261945e-05,8.948345674593409e-06
zcnp,2.59814492452389e-05,4.4741728372967045e-06
jamboree,1.299072462261945e-05,8.948345674593409e-06
andersondrlja,2.59814492452389e-05,4.4741728372967045e-06
assocs,2.59814492452389e-05,4.4741728372967045e-06
llive,1.299072462261945e-05,8.948345674593409e-06
wear,0.0004676660864143002,0.00029082123442428584
xsamanthaelaine,1.299072462261945e-05,8.948345674593409e-06
buffalobills,1.299072462261945e-05,1.3422518511890114e-05
fv,1.299072462261945e-05,8.948345674593409e-06
realtalk,2.59814492452389e-05,3.5793382698373636e-05
rbjohben,1.299072462261945e-05,8.948345674593409e-06
hipster,2.59814492452389e-05,6.263841972215386e-05
ludacriss,1.299072462261945e-05,1.3422518511890114e-05
mcrib,2.59814492452389e-05,8.948345674593409e-06
alexissert,1.299072462261945e-05,8.948345674593409e-06
someday,2.59814492452389e-05,8.948345674593409e-06
aspiring,1.299072462261945e-05,8.948345674593409e-06
scum,3.897217386785835e-05,4.026755553567034e-05
summit,1.299072462261945e-05,8.948345674593409e-06
dude,0.00029878666632024735,0.0007248159996420661
healthcare,1.299072462261945e-05,8.948345674593409e-06
girlboy,1.299072462261945e-05,8.948345674593409e-06
basedomg,1.299072462261945e-05,1.3422518511890114e-05
zeecobb,1.299072462261945e-05,8.948345674593409e-06
goshno,2.59814492452389e-05,4.4741728372967045e-06
dr,5.19628984904778e-05,4.921590121026375e-05
lovelyaumeri,1.299072462261945e-05,8.948345674593409e-06
daps,1.299072462261945e-05,8.948345674593409e-06
optimusprime,1.299072462261945e-05,8.948345674593409e-06
theophylline,2.59814492452389e-05,4.4741728372967045e-06
cambryh,1.299072462261945e-05,8.948345674593409e-06
ilove,1.299072462261945e-05,1.3422518511890114e-05
juanitaap,1.299072462261945e-05,8.948345674593409e-06
bullshittin,1.299072462261945e-05,8.948345674593409e-06
jlewyville,1.299072462261945e-05,1.7896691349186818e-05
jtto,1.299072462261945e-05,8.948345674593409e-06
nz,1.299072462261945e-05,8.948345674593409e-06
homsec,1.299072462261945e-05,8.948345674593409e-06
kaylaa,1.299072462261945e-05,8.948345674593409e-06
manchester,3.897217386785835e-05,4.4741728372967045e-06
bore,1.299072462261945e-05,8.948345674593409e-06
soarie,1.299072462261945e-05,8.948345674593409e-06
itsupwitpc,1.299072462261945e-05,8.948345674593409e-06
noindirect,1.299072462261945e-05,1.7896691349186818e-05
aychmoore,1.299072462261945e-05,8.948345674593409e-06
unattractive,2.59814492452389e-05,2.2370864186483524e-05
thissssssss,1.299072462261945e-05,8.948345674593409e-06
screw,2.59814492452389e-05,2.2370864186483524e-05
scientific,2.59814492452389e-05,8.948345674593409e-06
omgitsjudiee,1.299072462261945e-05,8.948345674593409e-06
lornalovesmatt,1.299072462261945e-05,8.948345674593409e-06
ohwait,1.299072462261945e-05,8.948345674593409e-06
uggs,2.59814492452389e-05,2.2370864186483524e-05
soulfulbrotha,1.299072462261945e-05,8.948345674593409e-06
shall,5.19628984904778e-05,3.131920986107693e-05
yqfr,2.59814492452389e-05,4.4741728372967045e-06
shot,0.0002338330432071501,0.00022370864186483524
potter,2.59814492452389e-05,8.948345674593409e-06
crooklynxdodger,1.299072462261945e-05,8.948345674593409e-06
bewbzy,1.299072462261945e-05,8.948345674593409e-06
pti,1.299072462261945e-05,8.948345674593409e-06
mojizel,1.299072462261945e-05,1.3422518511890114e-05
gir,1.299072462261945e-05,8.948345674593409e-06
bocgeogaddi,2.59814492452389e-05,4.4741728372967045e-06
kater,1.299072462261945e-05,8.948345674593409e-06
mothafuckin,1.299072462261945e-05,1.3422518511890114e-05
ambulance,1.299072462261945e-05,1.3422518511890114e-05
lolahas,1.299072462261945e-05,8.948345674593409e-06
haunt,2.59814492452389e-05,8.948345674593409e-06
freddyamazin,2.59814492452389e-05,8.948345674593409e-06
ylhf,1.299072462261945e-05,8.948345674593409e-06
wankin,2.59814492452389e-05,4.4741728372967045e-06
anallanusa,2.59814492452389e-05,4.4741728372967045e-06
noise,5.19628984904778e-05,1.7896691349186818e-05
fin,5.19628984904778e-05,1.7896691349186818e-05
withfinesse,1.299072462261945e-05,8.948345674593409e-06
pier,3.897217386785835e-05,8.948345674593409e-06
swooped,1.299072462261945e-05,1.3422518511890114e-05
oojqabwfwj,1.299072462261945e-05,8.948345674593409e-06
twitchyteam,7.79443477357167e-05,4.4741728372967045e-06
relaxer,1.299072462261945e-05,8.948345674593409e-06
decreased,1.299072462261945e-05,8.948345674593409e-06
func,1.299072462261945e-05,8.948345674593409e-06
bagging,1.299072462261945e-05,1.7896691349186818e-05
kingdineroo,1.299072462261945e-05,8.948345674593409e-06
anonymous,2.59814492452389e-05,2.2370864186483524e-05
resides,3.897217386785835e-05,4.4741728372967045e-06
rust,3.897217386785835e-05,4.4741728372967045e-06
kiaramariexo,1.299072462261945e-05,8.948345674593409e-06
jxqontfiuq,1.299072462261945e-05,8.948345674593409e-06
gohard,1.299072462261945e-05,8.948345674593409e-06
faal,1.299072462261945e-05,8.948345674593409e-06
woodall,1.299072462261945e-05,1.3422518511890114e-05
dexter,1.299072462261945e-05,8.948345674593409e-06
imustbestupid,1.299072462261945e-05,8.948345674593409e-06
juice,9.093507235833614e-05,0.00010738014809512092
therealquilly,1.299072462261945e-05,8.948345674593409e-06
jackthejokster,1.299072462261945e-05,8.948345674593409e-06
harmonica,2.59814492452389e-05,4.4741728372967045e-06
lutsen,6.495362311309725e-05,4.4741728372967045e-06
bslfe,2.59814492452389e-05,8.948345674593409e-06
elissareillys,1.299072462261945e-05,8.948345674593409e-06
record,0.0001039257969809556,5.816424688485716e-05
fresher,1.299072462261945e-05,8.948345674593409e-06
djxvx,1.299072462261945e-05,8.948345674593409e-06
neat,1.299072462261945e-05,8.948345674593409e-06
krunkchip,2.59814492452389e-05,4.4741728372967045e-06
punching,1.299072462261945e-05,3.131920986107693e-05
wearable,2.59814492452389e-05,4.4741728372967045e-06
foreal,3.897217386785835e-05,2.2370864186483524e-05
hoponthebeast,1.299072462261945e-05,8.948345674593409e-06
zariavonmars,1.299072462261945e-05,8.948345674593409e-06
tge,1.299072462261945e-05,8.948345674593409e-06
vemnxduql,1.299072462261945e-05,8.948345674593409e-06
persianfarrah,1.299072462261945e-05,8.948345674593409e-06
corinthian,7.79443477357167e-05,4.4741728372967045e-06
doddynyc,1.299072462261945e-05,1.3422518511890114e-05
squirtology,1.299072462261945e-05,8.948345674593409e-06
lanipopchicago,1.299072462261945e-05,8.948345674593409e-06
waavylee,1.299072462261945e-05,8.948345674593409e-06
calles,1.299072462261945e-05,8.948345674593409e-06
ybetoot,1.299072462261945e-05,1.3422518511890114e-05
coward,1.299072462261945e-05,7.158676539674727e-05
reallyhighideas,1.299072462261945e-05,8.948345674593409e-06
trvpgxdx,1.299072462261945e-05,8.948345674593409e-06
laporta,1.299072462261945e-05,8.948345674593409e-06
benz,3.897217386785835e-05,2.684503702378023e-05
counter,2.59814492452389e-05,1.3422518511890114e-05
piercing,1.299072462261945e-05,1.7896691349186818e-05
theoilogy,1.299072462261945e-05,8.948345674593409e-06
seing,1.299072462261945e-05,8.948345674593409e-06
mutha,1.299072462261945e-05,1.7896691349186818e-05
linguini,2.59814492452389e-05,4.4741728372967045e-06
beautiifulvixen,1.299072462261945e-05,8.948345674593409e-06
gjxthtpjpu,1.299072462261945e-05,8.948345674593409e-06
ltdbnlmovu,1.299072462261945e-05,8.948345674593409e-06
xlinw,1.299072462261945e-05,8.948345674593409e-06
subtweeting,1.299072462261945e-05,3.5793382698373636e-05
wxryk,1.299072462261945e-05,8.948345674593409e-06
thejournalist,1.299072462261945e-05,2.684503702378023e-05
youweaktho,1.299072462261945e-05,8.948345674593409e-06
ae,1.299072462261945e-05,3.5793382698373636e-05
needed,6.495362311309725e-05,4.026755553567034e-05
itch,1.299072462261945e-05,2.2370864186483524e-05
communist,2.59814492452389e-05,4.4741728372967045e-06
km,3.897217386785835e-05,8.948345674593409e-06
iamlexj,1.299072462261945e-05,8.948345674593409e-06
carroll,1.299072462261945e-05,1.3422518511890114e-05
scramblin,1.299072462261945e-05,8.948345674593409e-06
infor,2.59814492452389e-05,4.4741728372967045e-06
cheeseball,1.299072462261945e-05,8.948345674593409e-06
overstating,1.299072462261945e-05,8.948345674593409e-06
healed,1.299072462261945e-05,1.3422518511890114e-05
bleacher,2.59814492452389e-05,4.4741728372967045e-06
xxminijokerxx,2.59814492452389e-05,8.948345674593409e-06
xlbhdjfbf,2.59814492452389e-05,4.4741728372967045e-06
arena,1.299072462261945e-05,8.948345674593409e-06
dkk,2.59814492452389e-05,4.4741728372967045e-06
pjnet,0.0001299072462261945,1.7896691349186818e-05
louisiana,1.299072462261945e-05,8.948345674593409e-06
stuck,0.0001039257969809556,0.00013422518511890113
amymek,2.59814492452389e-05,8.948345674593409e-06
expandin,1.299072462261945e-05,8.948345674593409e-06
jayiiuminati,1.299072462261945e-05,8.948345674593409e-06
hocus,1.299072462261945e-05,8.948345674593409e-06
